sentiment,message,tweetid
-1,RT @realmikedoughty: Stay safe. All these snowflakes falling due to global warming can be dangerous. #algore #climatechange #SnowStorm,822399
-1,Someone explain to me why two hurricanes close to each other in time automatically means climate change is real #FakeNews,688509
-1,"RT @dril: al gore conference on global warming..canceled by SNOW!! 'Guh, BLugh Durr' says the dumb man, while he pees into his comically la…",259035
-1,RT @hrkbenowen: Bill Nye blows gasket when a real scientist schools him on facts about ‘climate change’ https://t.co/4j17ukmD7w,157093
-1,"RT @JennJacques: @AP It was 42 degrees this morning, calm down, climate change alarmists.",145256
-1,"RT @pepesgrandma: If anyone watched the hearing on the EPA science behind global warming, there is none. 
#globalwarming #EPA…",57069
-1,RT @COLRICHARDKEMP: Of course @ProfBrianCox is right: there must be no dissent from the climate change religious doctrine - in case the…,203083
-1,@ldpsincomplejos a mÃƒÂ­ me abriÃƒÂ³ los ojos el documental 'the global warming swindle'. Gran documental.,743136
-1,"@RT_com climate change rhetoric is made up by, paid for and brought to you by Soros. Money trails have been found.",839829
-1,TODD STARNES: Hey NPR — Take your global warming nonsense about kids and blow it out your F-150 tailpipe… https://t.co/F7jCWNnasP,412713
-1,RT @PeculiarBaptist: Scott Pruitt is correct to question human activity as main cause of global warming. 'Consensus' argument is a joke. ht…,323925
-1,RT @realDonaldTrump: The global warming we should be worried about is the global warming caused by NUCLEAR WEAPONS in the hands of crazy orÃ¢â‚¬Â¦,955776
-1,"RT @EcoSenseNow: My letter on climate change in the Boston Globe today
https://t.co/0agi94roZY
' house of cards is falling'",69876
-1,"RT @SteveSGoddard: If you still believe the global warming scam after reading this post, then you are an idiot.
https://t.co/Vo4w4r4DGL htt…",940394
-1,if climate change is real why am i so FUCKING cold right now,255070
-1,@MarkRuffalo @dailykos hes a climate change advocate lol. Gorsuch will be confirmed and you will lose again.,875275
-1,"@NewScienceWrld The really big climate change will be the one from nuclear war, which is far more likely after 8 years of cowardice by POTUS",383739
-1,"Barack Obama, Narendra Modi, other leaders duped by manipulated global warming data https://t.co/QkyoDLtTMv https://t.co/nhoNxhjvrY",734435
-1,@jnow28 @washingtonpost @PostEverything Conservatives don't deny climate change. They question the part of how much… https://t.co/tMSn1fyFVO,206587
-1,RT @GajaPolicy: Global warmists brace for snow dump on climate change narrative https://t.co/HcuwYRuhTA https://t.co/BMv91WERye,14989
-1,"RT @TEN_GOP: 7 more dead in London because of climate change. Oh wait, nope, it's Islamic terrorism again.
#LondonAttacks https://t.co/PUqc…",658380
-1,@LeahRBoss say what? That makes global warming just more fake news doesn't it ..,798466
-1,RT @ClimateDepot: Climatologist Dr. Judith Curry: 'Anyone blaming Harvey on global warming doesn’t have a leg to stand on' https://t.co/pb6…,5224
-1,"RT @LCARS_24: The concept of global warming was created by and for the Chinese, to make U.S. manufacturing noncompetitive. 
--Donald J. Tru…",797470
-1,"RT @realDonaldTrump: It's freezing outside, where the hell is 'global warming'??",813525
-1,Harold J. Satterfield explains Democrat logic &amp; global warming / climate change. https://t.co/vhjJ1hBcFe,989643
-1,@neiltyson LOOOOOOL. Claiming climate change (due to human co2) is scientific is the most laughable thing to ever come about.,489141
-1,"RT @Longshoreman20: Ah the Intellectual Elites. They know best!
World leaders duped by manipulated global warming data https://t.co/aNNAj4v…",886762
-1,@DRUDGE_REPORT 'Trump veers off script on climate change.' It's just one reversal after another. Alt right are suckers. Trump = Obama 2.0,106644
-1,"If global warming is real, then why is it snowing in mid April? Checkmate atheists!",77904
-1,RT @JackPosobiec: EU leaders just spent a week lecturing Trump that climate change is a bigger threat than ISIS,925541
-1,RT @roycan79: FORKED-TONGUE: Candidate Jill Stein 'My AG will prosecute Exxon for lying to the world about climate change.' She i…,984334
-1,RT @BigJoeBastardi: Apparently human induced climate change is trying to trick you into believing its natural cause it resembles reversals…,313770
-1,RT @joncomulada: Me looking for scientists that got rich by propagating the idea of climate change. https://t.co/NQ03qTHaVf,471122
-1,"Obama blames ISIS on climate change, guns &amp; George Bush.

If we could all just follow his model in Chicago....

#ObamaLegacy",241589
-1,"@SteveFirescobb You're not the first. As a matter of fact, all I've EVER heard linking man to climate change are alternate facts.",836805
-1,"RT @RyanMaue: Just wait until next week, Sally.  You'll be begging for some 'global warming' https://t.co/1hVIulcqGy",194330
-1,(1/2) Sydney has ONE hot night (yes a BOM record) &amp; couple hot days &amp; it's 'global warming'. YET overlooked is the COOL spring/Dec so far.,797296
-1,World leaders duped by manipulated global warming data https://t.co/HPuVxVsHmx via @MailOnline,474484
-1,RT @lauracorella138: Honestly shut the fuck up about 'climate change'. Like you fucks really give a shit. Stop fronting.,999007
-1,"There are morons out there who will criticize someone for not accepting their 'climate change gospel', but...",813396
-1,RT @charliekirk11: America should not do deals with leaders that think climate change is a bigger deal than killing ISIS. #ParisAgreement,50745
-1,RT @DVATW: We can but hope. It’s time the entire fraudulent nihilistic “climate change” industry was brought down to its knees https://t.co…,720111
-1,RT @JohnColemanMRWX: Donald Trump is sworn in as President-The climate change pages are removed from the Presidential website. Hooray.…,625952
-1,Mikey here.The global warming myth was started by menopausal women. Condoms however did kill the barrier reef.,918928
-1,RT @_Makada_: Pope Francis 1st said Trump is bad for wanting to build a wall &amp; now lectures him on 'climate change' in his huge palace prot…,638660
-1,"RT @tedcruz: If you believe in global warming, read this. The Obama science-deniers hide &amp; try to cover up 18-year-long 'pause'… ",416424
-1,IMAGE: Stop global warming hypocrisy! https://t.co/HA5PBBeo56 #globalwarming #climatechange #hoax #fraud #fail #lie,514117
-1,Pres. Trump listed facts about the Paris global warming treaty. Democrats like John Kerry and Jerry Brown are lying to you! #WakeUpAmerica!,269789
-1,RT @politicalelle: Seeing liberal leaders tweet frantically about the deadly nature of climate change but not radical Islam is truly someth…,130248
-1,Al Gore and cronies continue getting richer from the global warming hoax,797956
-1,RT @LarryT1940: #Glaciation that has been happening throughout all our ice ages. The climate change geeks mistake this for global w…,39087
-1,@ConjuringAlias 'climate change' =excuse for govt control. I drive a 71 caddy that gets 9 mpg. A Tesla is worse but 'good' to the left,394981
-1,The entire global warming mantra is a farce. Enlist in the #USFA at https://t.co/oSPeY48nOh. Patriot central awaits… https://t.co/6esiqJ13Xt,359615
-1,RT @AbnInfVet: Man-made global warming is still a myth even though they now call it climate change. Enlist ----&gt;…,532585
-1,@StephzillaNJ because climate change is a myth,546490
-1,RT @SaveLiberty1st: Graph of CO2 and temperature for the last 600 million years. No correlation=CO2 doesn't control global warming. Cli…,234776
-1,"RT @MiltonWolfMD: Nice try, @TheHill. The term 'climate change denier' is pure propaganda.

How about we start calling pro-abortionis… ",277946
-1,"RT @Motofe: We've had coal forever, long before 'climate change' what was done? https://t.co/77R9YFbe1v",455172
-1,"RT @GroverNorquist: Why does the Left refuse/fear to debate the science of Global cooling/global warming/now climate change?
Confident peoÃ¢â‚¬Â¦",873508
-1,"RT @NaughtyBeyotch: With video. According to liberals, you MUST accept their dogma on global warming... https://t.co/pNy74eg3aW",427186
-1,RT @craftyguy2: California legislature just passed a phony climate change tax to pay for all the illegals and deadbeats ..,342700
-1,"RT @GadSaad: Hey @BillNye, you are off the hook.  It's due to boredom not climate change.  We found the culprit! https://t.co/xCjFhJJfpo",100965
-1,RT @tan123: Gasp: 'head of the EPA says he does not agree that carbon dioxide is the main driver of climate change' https://t.co/km4iPk5i1l,74199
-1,@quinnessential @neiltyson climate change is a hoax,179246
-1,"RT @omnologos: Hypocrisy never far from alarmists. @EdwardJDavey now wants debate, when climate change minister he complained abou…",453263
-1,RT @TeamTrump: .@realDonaldTrump will cut taxes &amp; cancel billions in global warming payments to the UN so we can use that money toÃ¢â‚¬Â¦,878650
-1,"RT @JohnKStahlUSA: Obama fired top scientist to advance climate change plans. Barry wouldn't do that, would he? #tcot #ccot #gop #maga http…",303684
-1,RT @BreitbartNews: “We who voted for you consider stopping this climate change madness one of your key promises.” https://t.co/sGfq6IwCKa,977311
-1,RT @kdlewis04: World leaders duped by manipulated global warming data https://t.co/Csoda7W0br,483694
-1,"RT @truckerbooman: Should America spend trillions a year 
For hundred years to slow global warming to 1 degree 
@seanhannity #MAGA",158436
-1,@BySajaHindi @NOAABrauer global warming isn't a thing!,363521
-1,@bcwilliams92 @Patrioticgirl86 the day after global warming was proven fake and wrong,409527
-1,"RT @faithav_: Facts: There are 2 genders, global warming is made up, the pay gap isn't real, women have equal rights, guns save lives &amp; tax…",386205
-1,"What a joke, does @BorisJohnson believe in man made climate change?
Another lie and fraud by Johnson I think #NAD https://t.co/3s5rIBfiIy",774723
-1,RT @realDonaldTrump: The concept of global warming was created by and for the Chinese in order to make U.S. manufacturing non-competitive.,759713
-1,@BigJimSports What's laughable to me is people who ignore scientists who at least question climate change narratives...,462383
-1,"RT @SarrahHuckabee: 4 attacks in one night, including the especially horrific #LondonBridge attack

But make no mistake, climate change…",453507
-1,"@AngieNBC6 you do understand that climate change is natural, not necessarily caused by humans. It snowed in Miami, and the atlantic froze",781718
-1,RT @Sadieisonfire: Hey Obama if global warming is real how come its so cold outside,118678
-1,@sellis1994 but but the ice caps are melting and global warming caused the floods this time....that's what #CNN says....,195476
-1,RT @realDonaldTrump: The concept of global warming was created by and for the Chinese in order to make U.S. manufacturing non-competitive.,690534
-1,RT @JackPosobiec: Same paid protesters as the global warming protest https://t.co/YAM5ipzSxd,103040
-1,I'm back to thinking global warming is a myth https://t.co/KhwEMvPhic,87033
-1,RT @pscully1812: @lisa67392 @dorbar @HuffPostPol  our liberal global warming asshole lawmakers are regulating shit unnecessarily.,275720
-1,@nmilne50 I bet you believe in the lefts man made global warming theory,710907
-1,"@dosafyre @algore @aitruthfilm Listen lady, they changed it from global warming because the earth is not warming..… https://t.co/9W8wUjRWHO",272393
-1,"RT @SenatorMRoberts: Yes. A 300,000 paper on the flaws of climate change scams. I have a website with all of my research. https://t.co/y8NVÃ¢â‚¬Â¦",105306
-1,"RT @JessieJaneDuff: Obama years: 'Socialized medicine, open borders, dislike of the military &amp; the religion of climate change'
@Varneyco ht…",259600
-1,@wjmaggos @adamcurry @catoletters @jurasick I fell I can answer for @THErealDVORAK - assumption that CO2 causes global warming is unproven.,445059
-1,"RT @USAneedsTRUMP: World leaders duped by manipulated global warming data https://t.co/6RfEyifn3c 

I HAVE BEEN SAYING THIS FOR YEARS!",693956
-1,"RT @OpChemtrails: Engineering the climate, then blaming you for global warming #CarbonTax #ROCKYMOUNTAINS https://t.co/aspSP9EtgI #OpChemtr…",110106
-1,Didn't the Liberals say man made disasters (Islamist Terrorism) is as a result of climate change (global warming/co… https://t.co/20iKtrSuEz,230568
-1,RT @tan123: Scammer Mann claims the scientific community has concluded that climate change is 'settled science' https://t.co/mlvqPMRRVM,36486
-1,"Trump pulls plug on global warming scam - Environmentalists, globalists go nuts! - Th… https://t.co/j0lrdM7MlE ➜… https://t.co/epcdxHNlSv",777500
-1,"The Washington Post LIES Non-Stop, like THIS: 'As Trump halts Fed action on climate change, cities &amp; states push on' https://t.co/4vOLbKiiLz",641174
-1,"If the facts supported climate change alarmism, the facts *would* be enough https://t.co/VqdZbksyZ1",107008
-1,"@deedles420 @midnight That's sung by the fake scientists with their fake climate change reports.

Its not acid rain… https://t.co/kNBYtnutNB",571993
-1,@TedAbram1 @wattsupwiththat you kooks...climate change is s hoax. What good is raising taxes going to do to control the weather?,761828
-1,RT @DavidAHoward: @pablothehat @clivebull @LBC One of the best lectures you'll ever see on fake climate change. The debunking is extremelyÃ¢â‚¬Â¦,634409
-1,"RT @PoliticalShort: Little over 2 months. 3 terror attacks. But the elites say the real threat is 'climate change'. 

You can only igno…",823504
-1,"RT @artyvanguard: 'Most scientists agree that man made climate change is real.'

Fact: science is NOT based upon a consensus 

 #FakeGlobal…",580170
-1,"RT @TeriAnne7201: Fake global warming at its finest ��
#GlobalWarming #ElectricCars https://t.co/skVQFKbDhZ",519089
-1,RT @GoodScienceFYou: @Geralt_0f_Riv @SandraHartle @RealJamesWoods The problem for you is evidence. There is no global warming. It is a ho…,428203
-1,"@realDonaldTrump Obama cost us 13% to 20% increases for electrical the next 20 years,due to global warming? 😲😖😔😲",360369
-1,"RT @SteveSGoddard: Chicago Democrats have shot nearly 1,000 other Chicago Democrats already this year. I blame climate change. https://t.co…",633915
-1,@FrankMcveety @CTVNews This is the cause of population everywhere. Not 'climate change' gov irresponsible dumping. Oil spills etc.,887546
-1,"RT @SteveSGoddard: The global warming scam began this week in 1988. Watch this video to see how it happened.
https://t.co/v4XSVFzdnm",473306
-1,World global warming alarmist nations ignore Greenland's record icecap. https://t.co/BXBoNkHG1A,93930
-1,News post: 'Global warmists brace for snow dump on climate change narrative' https://t.co/QBSAvkY8g8,747499
-1,RT @CounterMoonbat: The people who predicted parts of Manhattan would be underwater by 2008 due to climate change are concerned about 'fakeÃ¢â‚¬Â¦,626872
-1,"@DRUDGE_REPORT @DailyCaller Greenies think cows' flatulence contribute to global warming, all of which is 'FAKE'!
https://t.co/bdJBUPPyab",172184
-1,RT @CounterMoonbat: The only part of the science that's truly settled is climate change turns people into lunatics. https://t.co/NmADbpJeWM,699509
-1,RT @PrisonPlanet: A bunch of Oxford elitists want to tax the food of poor people because 'climate change'. How about fuck off instead? httpÃ¢â‚¬Â¦,438630
-1,RT @PrisonPlanet: A bunch of Oxford elitists want to tax the food of poor people because 'climate change'. How about fuck off instead? httpÃ¢â‚¬Â¦,389905
-1,RT @CounterMoonbat: The people who predicted parts of Manhattan would be underwater by 2008 due to climate change are concerned about 'fakeÃ¢â‚¬Â¦,379434
-1,"@WIRED 
After 'climate change' this is just next big HOAX!",152471
-1,New report about Antarctica is horrible news for global warming alarmists' https://t.co/muDYVqYqFF,950331
-1,"RT @OldManDuke: CBC should give the climate change song a break
Climate is dynamic
Solar Grand Minimum approaching,not global-warmi… ",849450
-1,"RT @avalonjdl: I wish that Al Gore would sit down, shut up and stop goring us with his phony climate change claims!!!!!!!",646876
-1,"@benshapiro The whole problem the left doesn't get is, when we question global warming, we're questioning how much… https://t.co/1xYx6Dpvxc",232105
-1,@NBCNews I think because he knows climate change is bogus,822745
-1,RT @smujpot: never have denied climate change - just point out there was once 2.5 miles of ice atop us &amp; NO evidence of them hav…,864284
-1,RT @eavesdropann: LOL! Tough guy John Kerry scolds Trump about climate change; wonder how hard Trump laughed https://t.co/kxTPqDBPwb via @tÃ¢â‚¬Â¦,859146
-1,RT @mitchellvii: The only climate change Democrats should be worrying about is the political one.,507371
-1,@SavageLawnGnome but climate change is a hoax,165855
-1,RT @BobbyCantrell8: @BillPowers9 @shirl47char watch out election loss will b because of  global warming. After that????,597160
-1,"please stfu, global warming isn't real https://t.co/fL7oxvVSmq",976248
-1,"RT @asamjulian: Things that matter most to Dem leaders: Baby-killing PP, criminal-protecting sanctuary cities, man-made climate change. Wha…",41485
-1,"RT @TinaCatalone: Yet @BarackObama will be hailed a hero by the climate change mental heads ITS AGAINST THE LAW,TO KILL BALD EAGLES b… ",681862
-1,"RT @SoCal4Trump: The global warming crowd would have more credibility if they stopped making false predictions.
It's just weather. ��…",178833
-1,RT @TheGreatFeather: All you fools that bought into the climate change hoax... see any solar panels or wind turbines? Send him more of y…,925682
-1,@nytpolitics If all you people were as concerned about terrorism as you are about climate change....that'd be great.,355752
-1,"RT @RogerHelmerMEP: Helmer@Heartland,DC: 'We can consign the myth of man-made global warming to the dustbin of history'.",414641
-1,https://t.co/Eh1uDma73c best ever rebuttal to climate change,55944
-1,"RT @spark_show: Is this her answer to every question ever? She's so useless. 

Human caused climate change is the conspiracy. #ableg https:…",233634
-1,#IPCC https://t.co/a0F9709CTr Take a look at what else the climate change protesters in Copenhagen are promoting.,90618
-1,"RT @SteveSGoddard: I've been hearing this global warming idiocy for 40 years, and nothing is changing. At what point does this scam en…",733706
-1,"RT @mitchellvii: If manmade climate change is real, why all the manipulation of data to prove it?",805541
-1,"@OliveGraceSophi @nytimes ever happen in 1800's? I'd bet it did, was that climate change?",191628
-1,"RT @Cernovich: Same 'experts' who said Hillary would win claim 'climate change' is real. LOL! Go away, morons, you know nothing and you losÃ¢â‚¬Â¦",926245
-1,"@Heritage Let me guess! Subsidies, 'entitlement' programs, propping up third world dictators, oh yea, and the climate change hoax!",269112
-1,"RT @BigJoeBastardi: Tired of being told I dont believe in climate change, which is redundant term and everyone knows occurs. Real deniers o…",275970
-1,@ANTNAsty22 Does the climate change? Yes; Do we know why or how or what or when? No,666011
-1,"Head of the global climate change cult, Al Gore, says “God” told him to fight global warming https://t.co/7Se1KSeB1c",10961
-1,@ABrexitBriton I thought the climate change alarmists said we would all be snow free by now,921577
-1,@MnemonicLight @thinkprogress 'global warming' Hoax,644717
-1,"RT @leonpui_: Trump should do that as 'climate change-global warming' is a huge Fraud.

Watch for our new article in 2 weeks!Ã¢â‚¬Â¦",500587
-1,RT @ClimateDepot: Cheers! Trump's Interior secretary doesn't want to combat climate change https://t.co/UlVnz2lhhI via @MotherJones,542957
-1,@peddoc63 I think ol' Joe has had too much #Covfefe already....the left all need valium before they add to faux 'global warming',462153
-1,"RT @polNewsToday: Anons explain how 'climate change' is not man-made, but rather part of a natural cycle that all planets go through. https…",744790
-1,@ashlynpaigea but global warming is a hoax,519840
-1,"Trump is right, global warming is fake news https://t.co/cdjlGAQr4m",846332
-1,@Major_Hutch @TheBrodyFile @CBNNews @realDonaldTrump Ever notice all the elitist Libs crying about climate change s… https://t.co/iV0jWHbyTS,128241
-1,Climate change madness: Alarmists want you to eat insects to stop global warming https://t.co/oFeeX8qGr1,659566
-1,"@NewYorker More liberal hypocrisy.  Cite 'science' when it comes to climate change, but deny biology when it comes to conception &amp; gender",813736
-1,HBO climate-scientist @billmaher preaches from the altar of man-made global warming: https://t.co/JhoNOLPXKg #climate,809003
-1,The religion of global warming has all tax-paid authority supporting it. There is no questioning it as our Winters get colder.,631678
-1,"RT @SteveSGoddard: 30 years ago, the @sierraclub said global warming would make earth uninhabitable for cockroaches… ",450525
-1,RT @realDonaldTrump: The global warming we should be worried about is the global warming caused by NUCLEAR WEAPONS in the hands of crazy or…,356353
-1,RT @FBRASWELL: Who is driving the climate change alarmism? Listen and find out! - Climate Change: What Do Scientists Say? https://t.co/y2CtÃ¢â‚¬Â¦,584364
-1,@nowthisnews Can anyone explain to me how major climate change events have happened over earths history BEFORE we could be blamed for it?,3221
-1,RT @CounterMoonbat: The people who predicted parts of Manhattan would be underwater by 2008 due to climate change are concerned about 'fakeÃ¢â‚¬Â¦,573799
-1,"RT @jimlibertarian: That's great news,the EPA is a corrupt&amp;criminal New World order operative 4 communism,&amp;climate change believers lik… ",580798
-1,"@CNN GLOBAL WARMING, it is really damage by the cold weather coming in. How do the supporters of global warming, explain this?",42154
-1,At least she actually came out and admitted she was wrong. Most climate change cultists would never have done that. https://t.co/FRDaLzgZsC,450485
-1,"the UN blames you for climate change, meanwhile ignores this https://t.co/fPNhxxmclJ ✈ ✈ #OpChemtrails #SRM",35115
-1,"RT @Chairmnoomowmow: Before you sit for a lecture about climate change from a california liberal, take a look at the job they're doing.Ã¢â‚¬Â¦",158914
-1,Wake up about man-made life ending climate change. Its just false science. Fabricated big business for decades. Delphi Principle. Look it up,635831
-1,"RT @SteveSGoddard: Historians will look back at the global warming scam and Russian hacking scam, as two of the stupidest episodes in human…",538971
-1,"RT @SandraTXAS: Even Al Gore the mack daddy of climate change doesnt believe this crap.
Trump is right to exit Paris climate accord…",26314
-1,RT @Carbongate: Top Russian Scientist: Ã¢â‚¬Ëœfear a deep temperature drop Ã¢â‚¬â€ not global warmingÃ¢â‚¬â„¢ #climatechange #environment https://t.co/zqgkOQfÃ¢â‚¬Â¦,372359
-1,@Suthen_boy Screw that old dyke. All her phoney rules are going down the river like Obammys. Totally made up climate change. Zero proof.,794536
-1,RT @Rockprincess818: celebrities who couldn't drag Hillary's bloated body over the finish line are lecturing us on climate change. No one l…,389636
-1,"RT @TEN_GOP: Dear celebs, when you give up your estates and private jets then maybe we'll listen to your rants on climate change.
#ParisAgr…",553931
-1,"@thehill Sure, Dr. Sanders - proctologist-at-large knows everything about climate change, just ask him for his opinion: I bet it stinks!",732888
-1,RT @Franktmcveety: UN official actually ADMITS that 'global warming' is a scam designed to 'change world's econom… https://t.co/Pp719kulT8…,745207
-1,@democracynow @SenWhitehouse Anthropogenic climate change is the greatest lie ever perpetuated in modern human history.,901823
-1,"@nest LOL - you mean the kids progs like you brainwashed into believing your lies?
Yes, global warming is a hoax de… https://t.co/bywbpeEAji",556063
-1,"@Victor_Lucas The climate doesn't change, we're just stuck on a cycle of global warming.",877876
-1,"RT @SteveSGoddard: I lived through the global cooling and global warming  scares, yet the weather is exactly the same as 60 years ago.",187779
-1,"RT @loochchio: @ccdeditor The climate change theory is so flawed it doesn't withstand the tiniest amount of scrutiny 
https://t.co/ZdBY1tjN…",924364
-1,RT @CounterMoonbat: The people who predicted parts of Manhattan would be underwater by 2008 due to climate change are concerned about 'fakeÃ¢â‚¬Â¦,969066
-1,"RT @SteveSGoddard: No one told Bernie that it is -35 degrees in North Dakota, and he can call of his global warming protest. https://t.co/c…",414758
-1,"RT @PrisonPlanet: Obama uses private jet, 14 car convoy to get to 'climate change' speech. https://t.co/kNyfjfvCuZ",154451
-1,"@Tinqsam They'll march all day as long as it's only about global warming not national debt, immigration or race and IQ #marchforscience",206421
-1,RT @HealthRanger: NOAA got caught faking global warming temperature data… so where is the apology? https://t.co/0GcIaHsnBn #fakenews…,982066
-1,American Thinker: When climate change warriors can’t keep their stories straight https://t.co/lcHz6Zaly4 https://t.co/t0finozR5X,601210
-1,RT @kcjw33: Warmist fears arise over Trump plans to cut Ã¢â‚¬Ëœclimate changeÃ¢â‚¬â„¢ research https://t.co/OyNEAaovzP #feedly,129266
-1,RT @CounterMoonbat: The people who predicted parts of Manhattan would be underwater by 2008 due to climate change are concerned about 'fakeÃ¢â‚¬Â¦,597419
-1,RT @scrowder: .@EcoSenseNow dissects the scam that is modern 'climate change'. #DailyCrowder &gt;&gt; https://t.co/4yyDuZaQ7i https://t.co/VcVbuA…,367869
-1,RT @ClimateDepot: Warmists upset: Energy Secretary Rick Perry wants to hold a climate change 'debate' - https://t.co/lgesfX4c0I,796468
-1,"RT @goddersbloom: No one believes in man made apocryphal global warming except the metropolitan media elite.
They all seem to be a biÃ¢â‚¬Â¦",112435
-1,@candacesmith191 hey a bunch of snowflakes who don't like global warming because snowflakes melt under the slightest bit of heat,405469
-1,RT @charlesadler: #Trudeau gov now admitting long term climate change strategy may include burning tax $$$ to buy carbon credits. https://t…,509562
-1,RT @DavidJo52951945: Scientist says climate change is natural https://t.co/0YMISscifO,329691
-1,RT @PolitiBunny: Tomorrow is Earth Day which means we'll get nagged more than usual about magical climate change ... yay.,521482
-1,"Shut up, pretty white boy. Quit trying to be cool.  Global warming, oops I mean climate change, is a fraud just lik… https://t.co/6LAdZGbagl",933449
-1,"@ainomiadue @FUFFAYE @mmfa As far as science, climate change I'm assuming ur talk about. Do u know how many millio… https://t.co/yIhdFIqdBZ",260077
-1,@lundstephs shut up climate change was created by China,41756
-1,RT @presidentdiary: This is one reason for 'global warming': money transfer. Enlist in our patriot army at https://t.co/GjZHk91m2E. Pat…,922058
-1,And to think this fool Tim Kaine could've been the next vice president. Blabbing about climate change.  #SenateHearing #Tillerson,281936
-1,"Weren't we all supposed to have drowned from global warming like 10 years ago or something?

#EndClimateHysteria https://t.co/V68CQVMEs3",553977
-1,"Instead, the global warming you falsely believe in should not be your fate, but, a nuclear winter is all but inevitable if you tear down USA",979783
-1,"@CanadianOrth @BrianZahnd @KHayhoe Regardless, there is a real hidden agenda behind the global warming hysteria. Co… https://t.co/IVP7BiscjT",778814
-1,"@nodank_ No I am not, I am on the side of the scientists who disagree with the theory (not theorum) of climate change.",103721
-1,RT @KaeElmer: The REAL FAKE NEWS exposed: '97% of scientists agree on climate change' is an engineered hoax..https://t.co/BEb5UAjERN,214460
-1,@CounterMoonbat @NatShupe we are not supposed to remember they used to say global warming i guess. now everything proves their point.,17971
-1,@johnsut27124887 @CllrBSilvester Thats two of us who recognise the truth about the myth of climate change and I'm certainly not an 'expert',111651
-1,The hiatus in global warming is important ... and won't be bullied out of existence. Another one ��… https://t.co/ZTm29CspOt,387570
-1,@ger60258 I never said climate change is not happening nor do I disagree with its existence but the reasons are open to question. #Listen,447889
-1,RT @TEN_GOP: CNN's Brian Stelter destroyed by Weather Channel founder John Coleman over global warming. This deserves endless re…,877658
-1,"The fake news media wants to talk about fake global warming when we should be focusing on the Philippines!' - Future Trump, guaranteed.",322448
-1,Nothing worse than a climate change explosive device. Enlist with us at https://t.co/cwjCGb36ZX. Join our patriots. https://t.co/kRxfSLGopi,556051
-1,"@Taniel @LVBurke The Russians did it - oh wait, is this when we blame global warming",659577
-1,@XBetadogX what being real climate change? Absolutley. Human cause? Miniscule and immeasurable at best. Does not justify punishment of ABtns,823700
-1,Figures when I have 3 weeks off to smash a ton there aren't any events in the tristate area lmao Ps climate change is a myth read the bible,69565
-1,RT @realDonaldTrump: The concept of global warming was created by and for the Chinese in order to make U.S. manufacturing non-competitive.,758209
-1,"RT @CarmineZozzora: When all the billionaire climate change scammers stop buying ocean front mansions, I'll start worrying about sea leÃ¢â‚¬Â¦",528609
-1,RT @realDonaldTrump: The concept of global warming was created by and for the Chinese in order to make U.S. manufacturing non-competitive.,304310
-1,I thought they were worried about global warming! More do as I say not as I do https://t.co/zhZu6mqdcg,749093
-1,That would be a natural storm and of course poor government energy management driven by climate change fanatics… https://t.co/gZUwDFoR9l,158073
-1,"RT @JunkScience: 100% of US warming Is due to NOAA data tampering -- not 'climate change.' https://t.co/rodMkF7Eyc

Read my new book… ",212231
-1,@JerryBrownGov Manmade climate change? What about constant volcanic eruptions world wide. No comparison.,100534
-1,I know!! How come no one ever talks about the good kind of climate change! https://t.co/Gz4cPF2msO,601361
-1,Hey democrats let's drop the global warming bs ok even ur extremely liberal news channel is against it..fake af https://t.co/QL7hvOMGCO,873897
-1,"@mikethenice1 The science of climate change goes back 160 years, much longer than the bogus 20 you quote for Mr. Gore. Read some science.",967347
-1,"OpChemtrails: the UN blames you for climate change, meanwhile ignores this https://t.co/IzTEjwYG5e #OpChemPBA #SAI",164714
-1,"RT @alha0901: According to UNICEF, every 10 min a kid in Yemen dies cuz of U.S. arm sales 2 Saudi Arabia not global warming! hypo… ",535207
-1,RT @hrkbenowen: RETWEET if you agree with Rick Perry who banned the phrase 'climate change' at the Energy Department. https://t.co/LzYUbXD4…,942268
-1,"@MoveOn @K_JeanPierre

'Denies climate change?' I don't know a SINGLE person who 'denies' changes...

ITS THE MANMADE PART WE DENY YOU IDIOT",238059
-1,RT @sean_spicier: The President met with Defense Sec Mattis today. They talked about everything but climate change. Just ran out of time. M…,335297
-1,RT @SteveSGoddard: Corals are affected by lots of things. Imaginary man-made global warming is not one them. https://t.co/BqpoBNWu43,7292
-1,"RT @realDonaldTrump: It's freezing outside, where the hell is 'global warming'??",872902
-1,"@PatriotByGod In Laos on his final Asian tour for climate change hoaxing, etc etc... https://t.co/wCN9Nvv8oh",325909
-1,@doc_becca @ScienceMarchDC etc.  All the many other scientists who are debunking these pro global warming scientists? The science ISN'T,269225
-1,@foxandfriends @GeraldoRivera It has nothing to do w/climate change...it's all about lining the pockets of the 'New… https://t.co/ZgUv9ldycP,151056
-1,"@buddhasprodigy think about it first it was global cooling, then global warming now climate change, as if the climate won't change",677545
-1,"RT @MissLizzyNJ: Every time someone is killed or raped in the name of Allah, it only makes sense to blame global warming and the Chinese. -…",141106
-1,RT @FoxNews: .@TuckerCarlson to @BillNye on climate change: You pretend that you know...&amp; you bully people who ask you questions…,231379
-1,"@WCRN_MN  '9/11 incident' Really Hank?
After 1 more meeting @ the Center you might call 9/11 a natural disaster caused by global warming.",804878
